chunk_index,split,word_count
7974,train,238
7975,train,236
7976,train,255
7977,train,246
7978,train,123
7979,train,249
7980,train,255
7981,train,240
7982,train,222
7983,train,249
7984,train,226
7985,train,191
7986,train,248
7987,train,224
7988,train,243
7989,train,241
7990,train,256
7991,train,53
7992,train,247
7993,train,246
7994,train,224
7995,train,244
7996,train,245
7997,train,151
7998,train,237
7999,train,246
8000,train,222
8001,train,223
8002,train,227
8003,train,220
8004,train,224
8005,train,177
8006,train,253
8007,train,250
8008,train,237
8009,train,253
8010,train,224
8011,train,37
8012,train,230
8013,train,237
8014,train,219
8015,train,254
8016,train,255
8017,train,226
8018,train,97
8019,train,243
8020,train,256
8021,train,240
8022,train,250
8023,train,237
8024,train,229
8025,train,246
8026,train,251
8027,train,230
8028,train,253
8029,train,69
8030,train,242
8031,train,237
8032,train,247
8033,train,242
8034,train,237
8035,train,239
8036,train,227
8037,train,248
8038,train,242
8039,train,103
8040,train,232
8041,train,237
8042,train,239
8043,train,245
8044,train,178
8045,train,255
8046,train,244
8047,train,248
8048,train,248
8049,train,224
8050,train,151
8051,train,224
8052,train,232
8053,train,238
8054,train,230
8055,train,224
8056,train,242
8057,train,162
8058,train,233
8059,train,244
8060,train,255
8061,train,241
8062,train,251
8063,train,36
8064,train,229
8065,train,255
8066,train,228
8067,train,251
8068,train,230
8069,train,116
8070,train,236
8071,train,252
8072,train,250
8073,train,225
8074,train,225
8075,train,241
8076,train,231
8077,train,36
8078,train,242
8079,train,226
8080,train,245
8081,train,239
8082,train,252
8083,train,220
8084,train,158
8085,train,233
8086,train,228
8087,train,254
8088,train,97
8089,train,246
8090,train,239
8091,train,237
8092,train,230
8093,train,209
8094,train,241
8095,train,250
8096,train,252
8097,train,247
8098,train,33
8099,train,249
8100,train,244
8101,train,228
8102,train,254
8103,train,239
8104,train,227
8105,train,256
8106,train,69
8107,train,234
8108,train,239
8109,train,234
8110,train,254
8111,train,221
8112,train,253
8113,train,74
8114,train,231
8115,train,239
8116,train,217
8117,train,239
8118,train,198
8119,train,256
8120,train,236
8121,train,223
8122,train,244
8123,train,236
8124,train,100
8125,train,243
8126,train,255
8127,train,252
8128,train,12
8129,train,251
8130,train,253
8131,train,252
8132,train,242
8133,train,33
8134,train,245
8135,train,247
8136,train,251
8137,train,238
8138,train,243
8139,train,246
8140,train,249
8141,train,35
8142,train,231
8143,train,244
8144,train,239
8145,train,228
8146,train,236
8147,train,249
8148,train,125
8149,train,239
8150,train,253
8151,train,18
8152,train,222
8153,train,251
8154,train,245
8155,train,248
8156,train,127
8157,train,219
8158,train,231
8159,train,225
8160,train,250
8161,train,224
8162,train,253
8163,train,103
8164,train,241
8165,train,228
8166,train,230
8167,train,237
8168,train,251
8169,train,107
8170,train,239
8171,train,235
8172,train,253
8173,train,243
8174,train,252
8175,train,113
8176,train,244
8177,train,247
8178,train,228
8179,train,243
8180,train,245
8181,train,222
8182,train,146
8183,train,224
8184,train,232
8185,train,255
8186,train,254
8187,train,235
8188,train,235
8189,train,227
8190,train,250
8191,train,246
8192,train,235
8193,train,156
8194,train,238
8195,train,253
8196,train,248
8197,train,254
8198,train,234
8199,train,238
8200,train,255
8201,train,228
8202,train,110
8203,train,231
8204,train,251
8205,train,249
8206,train,254
8207,train,220
8208,train,37
8209,train,244
8210,train,255
8211,train,232
8212,train,221
8213,train,235
8214,train,255
8215,train,242
8216,train,256
8217,train,232
8218,train,253
8219,train,227
8220,train,176
8221,train,240
8222,train,232
8223,train,254
8224,train,245
8225,train,251
8226,train,225
8227,train,74
8228,train,230
8229,train,245
8230,train,254
8231,train,243
8232,train,249
8233,train,176
8234,train,254
8235,train,233
8236,train,248
8237,train,247
8238,train,220
8239,train,242
8240,train,71
8241,train,220
8242,train,111
8243,train,256
8244,train,249
8245,train,231
8246,train,226
8247,train,220
8248,train,162
8249,train,244
8250,train,221
8251,train,232
8252,train,162
8253,train,239
8254,train,255
8255,train,235
8256,train,244
8257,train,232
8258,train,196
8259,train,221
8260,train,213
8261,train,248
8262,train,233
8263,train,231
8264,train,254
8265,train,256
8266,train,254
8267,train,224
8268,train,236
8269,train,238
8270,train,37
8271,train,254
8272,train,256
8273,train,256
8274,train,247
8275,train,246
8276,train,39
8277,train,244
8278,train,219
8279,train,248
8280,train,245
8281,train,131
8282,train,230
8283,train,254
8284,train,248
8285,train,223
8286,train,245
8287,train,100
8288,train,246
8289,train,217
8290,train,234
8291,train,246
8292,train,248
8293,train,59
8294,train,230
8295,train,228
8296,train,251
8297,train,239
8298,train,234
8299,train,236
8300,train,78
8301,train,248
8302,train,239
8303,train,255
8304,train,249
8305,train,191
8306,train,245
8307,train,252
8308,train,236
8309,train,144
8310,train,231
8311,train,235
8312,train,246
8313,train,249
8314,train,256
8315,train,104
8316,train,245
8317,train,229
8318,train,233
8319,train,243
8320,train,251
8321,train,226
8322,train,220
8323,train,239
8324,train,247
8325,train,248
8326,train,227
8327,train,231
8328,train,170
8329,train,239
8330,train,252
8331,train,253
8332,train,244
8333,train,224
8334,train,228
8335,train,180
8336,train,245
8337,train,248
8338,train,238
8339,train,231
8340,train,250
8341,train,98
8342,train,234
8343,train,218
8344,train,221
8345,train,255
8346,train,250
8347,train,223
8348,train,134
8349,train,253
8350,train,247
8351,train,241
8352,train,242
8353,train,243
8354,train,140
8355,train,243
8356,train,247
8357,train,233
8358,train,251
8359,train,247
8360,train,194
8361,train,247
8362,train,250
8363,train,239
8364,train,231
8365,train,247
8366,train,251
8367,train,245
8368,train,36
8369,train,237
8370,train,254
8371,train,249
8372,train,245
8373,train,226
8374,train,204
8375,train,247
8376,train,255
8377,train,230
8378,train,228
8379,train,250
8380,train,190
8381,train,218
8382,train,221
8383,train,245
8384,train,235
8385,train,220
8386,train,223
8387,train,126
8388,train,232
8389,train,254
8390,train,239
8391,train,243
8392,train,157
8393,train,232
8394,train,236
8395,train,238
8396,train,160
8397,train,255
8398,train,237
8399,train,243
8400,train,254
8401,train,221
8402,train,237
8403,train,90
8404,train,245
8405,train,242
8406,train,241
8407,train,229
8408,train,247
8409,train,70
8410,train,238
8411,train,229
8412,train,228
8413,train,245
8414,train,252
8415,train,245
8416,train,74
8417,train,254
8418,train,250
8419,train,249
8420,train,250
8421,train,232
8422,train,244
8423,train,255
8424,train,227
8425,train,243
8426,train,219
8427,train,252
8428,train,32
8429,train,226
8430,train,252
8431,train,243
8432,train,235
8433,train,230
8434,train,250
8435,train,76
8436,train,249
8437,train,251
8438,train,249
8439,train,238
8440,train,253
8441,train,52
8442,train,250
8443,train,241
8444,train,251
8445,train,256
8446,train,250
8447,train,52
8448,train,239
8449,train,249
8450,train,53
8451,train,243
8452,train,250
8453,train,227
8454,train,169
8455,train,234
8456,train,248
8457,train,249
8458,train,242
8459,train,225
8460,train,76
8461,train,240
8462,train,249
8463,train,232
8464,train,256
8465,train,75
8466,train,239
8467,train,251
8468,train,224
8469,train,238
8470,train,254
8471,train,239
8472,train,235
8473,train,241
8474,train,234
8475,train,225
8476,train,254
8477,train,235
8478,train,237
8479,train,253
8480,train,235
8481,train,255
8482,train,225
8483,train,255
8484,train,220
8485,train,256
8486,train,245
8487,train,244
8488,train,241
8489,train,227
8490,train,207
8491,train,246
8492,train,252
8493,train,85
8494,train,253
8495,train,254
8496,train,252
8497,train,233
8498,train,207
8499,train,239
8500,train,244
8501,train,225
8502,train,223
8503,train,202
8504,train,256
8505,train,236
8506,train,245
8507,train,237
8508,train,39
8509,train,226
8510,train,220
8511,train,218
8512,train,245
8513,train,222
8514,train,239
8515,train,242
8516,train,245
8517,train,246
8518,train,245
8519,train,253
8520,train,69
8521,train,244
8522,train,240
8523,train,226
8524,train,243
8525,train,93
8526,train,235
8527,train,235
8528,train,229
8529,train,231
8530,train,246
8531,train,179
8532,train,218
8533,train,218
8534,train,243
8535,train,225
8536,train,222
8537,train,256
8538,train,239
8539,train,223
8540,train,253
8541,train,232
8542,train,239
8543,train,149
8544,train,256
8545,train,246
8546,train,229
8547,train,235
8548,train,241
8549,train,256
8550,train,147
8551,train,243
8552,train,246
8553,train,253
8554,train,241
8555,train,253
8556,train,37
8557,train,251
8558,train,232
8559,train,230
8560,train,225
8561,train,227
8562,train,238
8563,train,124
8564,train,227
8565,train,229
8566,train,256
8567,train,245
8568,train,240
8569,train,238
8570,train,36
8571,train,249
8572,train,254
8573,train,222
8574,train,250
8575,train,253
8576,train,252
8577,train,198
8578,train,246
8579,train,244
8580,train,248
8581,train,250
8582,train,234
8583,train,142
8584,train,254
8585,train,228
8586,train,216
8587,train,248
8588,train,220
8589,train,84
8590,train,254
8591,train,226
8592,train,255
8593,train,255
8594,train,242
8595,train,223
8596,train,187
8597,train,236
8598,train,242
8599,train,241
8600,train,229
8601,train,255
8602,train,248
8603,train,215
8604,train,84
8605,train,227
8606,train,231
8607,train,211
8608,train,222
8609,train,254
8610,train,241
8611,train,84
8612,train,252
8613,train,255
8614,train,256
8615,train,242
8616,train,222
8617,train,76
8618,train,253
8619,train,206
8620,train,237
8621,train,256
8622,train,255
8623,train,218
8624,train,226
8625,train,36
8626,train,226
8627,train,239
8628,train,247
8629,train,256
8630,train,128
8631,train,234
8632,train,237
8633,train,243
8634,train,219
8635,train,245
8636,train,255
8637,train,105
8638,train,234
8639,train,253
8640,train,222
8641,train,225
8642,train,231
8643,train,226
8644,train,232
8645,train,186
8646,train,236
8647,train,235
8648,train,253
8649,train,234
8650,train,252
8651,train,225
8652,train,251
8653,train,245
8654,train,228
8655,train,228
8656,train,229
8657,train,239
8658,train,249
8659,train,86
8660,train,251
8661,train,253
8662,train,222
8663,train,224
8664,train,250
8665,train,50
8666,train,245
8667,train,239
8668,train,219
8669,train,254
8670,train,193
8671,train,223
8672,train,227
8673,train,241
8674,train,253
8675,train,234
8676,train,253
8677,train,253
8678,train,225
8679,train,251
8680,train,255
8681,train,222
8682,train,253
8683,train,188
8684,train,224
8685,train,250
8686,train,243
8687,train,250
8688,train,242
8689,train,242
8690,train,245
8691,train,243
8692,train,245
8693,train,237
8694,train,237
8695,train,66
8696,train,255
8697,train,225
8698,train,243
8699,train,247
8700,train,41
8701,train,229
8702,train,255
8703,train,238
8704,train,244
8705,train,251
8706,train,248
8707,train,251
8708,train,74
8709,train,250
8710,train,230
8711,train,250
8712,train,220
8713,train,253
8714,train,108
8715,train,244
8716,train,251
8717,train,251
8718,train,219
8719,train,249
8720,train,239
8721,train,251
8722,train,226
8723,train,243
8724,train,224
8725,train,169
8726,train,245
8727,train,253
8728,train,255
8729,train,246
8730,train,236
8731,train,194
8732,train,249
8733,train,242
8734,train,255
8735,train,245
8736,train,191
8737,train,256
8738,train,240
8739,train,231
8740,train,204
8741,train,237
8742,train,251
8743,train,252
8744,train,236
8745,train,243
8746,train,255
8747,train,225
8748,train,232
8749,train,231
8750,train,225
8751,train,250
8752,train,254
8753,train,60
8754,train,236
8755,train,231
8756,train,256
8757,train,256
8758,train,249
8759,train,251
8760,train,186
8761,train,234
8762,train,250
8763,train,255
8764,train,232
8765,train,143
8766,train,228
8767,train,244
8768,train,248
8769,train,256
8770,train,224
8771,train,152
8772,train,241
8773,train,238
8774,train,229
8775,train,216
8776,train,241
8777,train,245
8778,train,218
8779,train,243
8780,train,255
8781,train,248
8782,train,240
8783,train,31
8784,train,239
8785,train,253
8786,train,228
8787,train,247
8788,train,244
8789,train,225
8790,train,242
8791,train,62
8792,train,221
8793,train,241
8794,train,224
8795,train,219
8796,train,221
8797,train,74
8798,train,244
8799,train,236
